"search-number","evaluation","maxspeed*","A-prob-harvest*","B-prob-harvest*","nr-repeats*","movement*","A-trust_inequality*","B-trust_inequality*","A-sigma*","B-sigma*","A-sigma2*","B-sigma2*","A-timecrazy*","B-timecrazy*","A-adjustmentrate*","B-adjustmentrate*","A-adjustmentrate_harvest*","B-adjustmentrate_harvest*","shareA*","fitness","num-replicates","best-fitness-so-far"
"1","705","5","0.73","0.65","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.72","0.94","0.9","149","193","0.01","0.01","0.9299999999999999","0.99","0.35","0.8029818492558227","1","0.8229742210783821"
"1","706","5","0.73","0.65","41","""cost-benefit""","1.0E-5","1.1E-4","0.79","0.59","0.94","0.62","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.45","0.6842974952868457","1","0.8229742210783821"
"1","707","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.74","0.94","0.96","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.45","0.8268467274134422","1","0.8268467274134422"
"1","708","5","0.74","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.69","0.56","0.94","0.91","131","208","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.743347696353108","1","0.8268467274134422"
"1","709","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.88","149","193","0.61","0.25","0.9299999999999999","0.66","0.28","0.5603794575119971","1","0.8268467274134422"
"1","710","5","0.69","0.5900000000000001","41","""cost-benefit""","3.3000000000000005E-4","1.1E-4","0.7","0.75","0.94","0.9","149","193","0.62","0.3","0.9299999999999999","0.99","0.32","0.806077735069972","1","0.8268467274134422"
"1","711","5","0.78","0.65","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.75","0.9299999999999999","0.89","149","209","0.41000000000000003","0.96","0.8300000000000001","0.66","0.44","0.7390170495965047","1","0.8268467274134422"
"1","712","5","0.73","0.65","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.95","0.91","172","208","0.97","0.96","0.8300000000000001","0.62","0.53","0.5204379919315812","1","0.8268467274134422"
"1","713","5","0.73","0.65","41","""cost-benefit""","6.2E-4","7.000000000000001E-5","0.7","0.75","0.94","0.91","218","206","0.61","0.25","0.9299999999999999","0.97","0.44","0.7000641664535633","1","0.8268467274134422"
"1","714","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","150","193","0.61","0.25","0.9","0.97","0.63","0.7666757013746897","1","0.8268467274134422"
"1","715","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.9","149","194","0.62","0.3","0.9299999999999999","0.99","0.32","0.8147929405268127","1","0.8268467274134422"
"1","716","5","0.69","0.5900000000000001","41","""cost-benefit""","3.3000000000000005E-4","1.1E-4","0.7","0.75","0.94","0.91","149","173","0.61","0.25","0.94","0.98","0.32","0.7728740672158668","1","0.8268467274134422"
"1","717","5","0.69","0.5900000000000001","41","""cost-benefit""","3.3000000000000005E-4","1.1E-4","0.7","0.75","0.94","0.91","148","193","0.49","0.96","0.8300000000000001","0.66","0.45","0.7638689529195296","1","0.8268467274134422"
"1","718","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.95","0.9","149","193","0.62","0.3","0.9299999999999999","0.99","0.39","0.8001301602858901","1","0.8268467274134422"
"1","719","5","0.69","0.5900000000000001","41","""cost-benefit""","3.3000000000000005E-4","1.1E-4","0.7","0.75","0.94","0.91","149","194","0.02","0.3","0.9299999999999999","0.99","0.35","0.8105247465016677","1","0.8268467274134422"
"1","720","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.9","149","193","0.62","0.3","0.9299999999999999","0.99","0.32","0.811478342706897","1","0.8268467274134422"
"1","721","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.7536969628594478","1","0.8268467274134422"
"1","722","5","0.73","0.65","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.77","0.56","0.95","0.91","172","208","0.61","0.25","0.94","0.98","0.32","0.6274721634708793","1","0.8268467274134422"
"1","723","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.95","0.91","172","208","0.41000000000000003","0.97","0.95","0.99","0.32","0.3168825505927113","1","0.8268467274134422"
"1","724","5","0.73","0.65","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.72","0.94","0.9","149","193","0.33","0.25","0.8200000000000001","0.62","0.5","0.5284036781500183","1","0.8268467274134422"
"1","725","5","0.73","0.65","41","""cost-benefit""","2.0E-5","3.7000000000000005E-4","0.79","0.58","0.94","0.91","131","208","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.6952885399160397","1","0.8268467274134422"
"1","726","5","0.69","0.8400000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.69","0.75","0.94","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.54","0.45","0.7971989061855468","1","0.8268467274134422"
"1","727","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.74","0.94","0.96","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.5","0.8159376701373056","1","0.8268467274134422"
"1","728","5","0.73","0.65","41","""cost-benefit""","1.0E-5","1.1E-4","0.8400000000000001","0.59","0.94","0.9199999999999999","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.45","0.8021781083785436","1","0.8268467274134422"
"1","729","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.74","0.94","0.96","173","208","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.8153081464502661","1","0.8268467274134422"
"1","730","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.5","0.29","0.9299999999999999","0.99","0.35","0.7825450723622287","1","0.8268467274134422"
"1","731","5","0.73","0.65","41","""cost-benefit""","2.3E-4","7.000000000000001E-5","0.78","0.56","0.95","0.91","172","208","0.67","0.97","0.8300000000000001","0.62","0.5","0.8155404894097033","1","0.8268467274134422"
"1","732","5","0.73","0.65","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.8500000000000001","0.59","0.94","0.91","175","208","0.52","0.96","0.8400000000000001","0.66","0.5","0.8201892257245054","1","0.8268467274134422"
"1","733","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.77","0.56","0.95","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.8007760757692447","1","0.8268467274134422"
"1","734","5","0.73","0.46","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.74","0.94","0.96","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.45","0.7854091891650721","1","0.8268467274134422"
"1","735","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.59","0.94","0.91","149","194","0.62","0.26","0.94","0.97","0.28","0.7834098006755412","1","0.8268467274134422"
"1","736","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","175","159","0.41000000000000003","0.96","0.8400000000000001","0.66","0.5","0.7550742043554736","1","0.8268467274134422"
"1","737","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.74","0.94","0.91","172","208","0.97","0.96","0.8300000000000001","0.54","0.5","0.5490050008228013","1","0.8268467274134422"
"1","738","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.95","0.91","172","208","0.41000000000000003","0.96","0.8400000000000001","0.62","0.5","0.7873054649739308","1","0.8268467274134422"
"1","739","5","0.77","0.7","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.69","0.91","149","206","0.61","0.25","0.86","0.62","0.5","0.5522797310299067","1","0.8268467274134422"
"1","740","5","0.73","0.65","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.51","0.95","0.91","171","208","0.41000000000000003","0.96","0.96","0.97","0.28","0.38150163998197234","1","0.8268467274134422"
"1","741","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.86","0.59","0.6799999999999999","0.91","149","206","0.61","0.25","0.9299999999999999","0.97","0.28","0.7429461159703807","1","0.8268467274134422"
"1","742","5","0.77","0.73","41","""cost-benefit""","2.3E-4","2.2E-4","0.78","0.74","0.94","0.96","172","208","0.41000000000000003","0.37","0.8300000000000001","0.66","0.45","0.5519758736097058","1","0.8268467274134422"
"1","743","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.94","0.91","172","208","0.15","0.25","0.9299999999999999","0.97","0.29000000000000004","0.6561457070316677","1","0.8268467274134422"
"1","744","5","0.6000000000000001","0.74","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.7","0.91","149","193","0.66","0.96","0.8300000000000001","0.66","0.45","0.7820912791827136","1","0.8268467274134422"
"1","745","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","175","208","0.41000000000000003","0.96","0.8400000000000001","0.66","0.5","0.7796732355636364","1","0.8268467274134422"
"1","746","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.94","0.91","149","237","0.61","0.3","0.86","0.99","0.35","0.6732525285152063","1","0.8268467274134422"
"1","747","5","0.6000000000000001","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.9299999999999999","0.59","0.94","0.9","149","193","0.62","0.3","0.9299999999999999","0.99","0.35","0.7871943931022448","1","0.8268467274134422"
"1","748","5","0.73","0.78","41","""cost-benefit""","2.3E-4","1.1E-4","0.77","0.59","0.94","0.91","149","194","0.61","0.25","0.94","0.98","0.32","0.801931393850153","1","0.8268467274134422"
"1","749","5","0.8600000000000001","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.61","0.26","0.94","0.97","0.28","0.8175336000998752","1","0.8268467274134422"
"1","750","5","0.77","0.5900000000000001","41","""cost-benefit""","6.2E-4","1.1E-4","0.7","0.59","0.5","0.9","149","193","0.62","0.29","0.9299999999999999","0.98","0.35","0.7613160851646383","1","0.8268467274134422"
"1","751","5","0.66","0.5900000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.95","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.8106182363794492","1","0.8268467274134422"
"1","752","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.61","0.26","0.94","0.9299999999999999","0.28","0.7783809221786852","1","0.8268467274134422"
"1","753","5","0.6000000000000001","0.74","41","""cost-benefit""","2.3E-4","1.1E-4","0.8500000000000001","0.59","0.9299999999999999","0.91","149","193","0.61","0.25","0.9299999999999999","0.97","0.29000000000000004","0.8011295088709319","1","0.8268467274134422"
"1","754","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.95","0.91","172","208","0.97","0.96","0.8300000000000001","0.62","0.5","0.5145120653595574","1","0.8268467274134422"
"1","755","5","0.73","0.47000000000000003","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.81","0.75","0.95","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.7974914925831197","1","0.8268467274134422"
"1","756","5","0.7","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.61","0.26","0.94","0.97","0.35","0.8110491851481595","1","0.8268467274134422"
"1","757","5","0.73","0.65","41","""cost-benefit""","2.3E-4","7.000000000000001E-5","0.54","0.59","0.94","0.91","149","194","0.61","0.3","0.9299999999999999","0.99","0.35","0.8057566629524887","1","0.8268467274134422"
"1","758","5","0.73","0.65","41","""cost-benefit""","8.0E-5","1.1E-4","0.54","0.59","0.94","0.91","149","197","0.61","0.26","0.94","0.97","0.28","0.8174583968290534","1","0.8268467274134422"
"1","759","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.74","0.94","0.96","172","194","0.61","0.25","0.94","0.98","0.32","0.6189731265703026","1","0.8268467274134422"
"1","760","5","0.73","0.78","41","""cost-benefit""","2.3E-4","1.1E-4","0.77","0.64","0.94","0.91","149","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.5","0.7404120121326562","1","0.8268467274134422"
"1","761","5","0.69","0.5900000000000001","41","""cost-benefit""","3.3000000000000005E-4","1.1E-4","0.7","0.75","0.94","0.91","149","173","0.61","0.96","0.8300000000000001","0.62","0.5","0.7466071675703696","1","0.8268467274134422"
"1","762","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.94","0.91","172","208","0.41000000000000003","0.24","0.94","0.98","0.32","0.5456061336021423","1","0.8268467274134422"
"1","763","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.94","0.91","172","208","0.41000000000000003","0.96","0.94","0.97","0.28","0.3724911727784879","1","0.8268467274134422"
"1","764","5","0.73","0.65","41","""cost-benefit""","8.0E-5","1.1E-4","0.54","0.59","0.94","0.91","149","198","0.61","0","0.8300000000000001","0.62","0.5","0.5550996874415932","1","0.8268467274134422"
"1","765","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.62","0.97","0.8300000000000001","0.62","0.5","0.7467664822741755","1","0.8268467274134422"
"1","766","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.95","0.91","172","208","0.41000000000000003","0.3","0.9299999999999999","0.99","0.32","0.5984927646538695","1","0.8268467274134422"
"1","767","5","0.66","0.5900000000000001","41","""cost-benefit""","0","7.000000000000001E-5","0.78","0.74","0.94","0.91","172","208","0.79","0.96","0.8300000000000001","0.66","0.45","0.6997722721640108","1","0.8268467274134422"
"1","768","5","0.6000000000000001","0.74","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.71","0.72","149","193","0.9","0.96","0.8300000000000001","0.62","0.5","0.7529263966109093","1","0.8268467274134422"
"1","769","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.74","0.94","0.96","173","208","0.48","0.26","0.94","0.97","0.28","0.5263594641286548","1","0.8268467274134422"
"1","770","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.59","0.94","0.91","149","173","0.9400000000000001","0.96","0.8300000000000001","0.66","0.5","0.7270326460272689","1","0.8268467274134422"
"1","771","5","0.73","0.65","41","""cost-benefit""","2.3E-4","3.7000000000000005E-4","0.54","0.59","0.94","0.91","149","194","0.61","0.26","0.94","0.97","0.28","0.7502042018030532","1","0.8268467274134422"
"1","772","5","0.73","0.65","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.8500000000000001","0.59","0.94","0.91","175","208","0.52","0.96","0.8400000000000001","0.62","0.36","0.7735414791061905","1","0.8268467274134422"
"1","773","5","0.69","0.5900000000000001","41","""cost-benefit""","6.000000000000001E-5","7.000000000000001E-5","0.78","0.56","0.95","0.91","172","208","0.41000000000000003","0.96","0.8400000000000001","0.66","0.5","0.8146975220140962","1","0.8268467274134422"
"1","774","5","0.69","0.5900000000000001","41","""cost-benefit""","9.400000000000001E-4","1.1E-4","0.78","0.56","0.94","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.6888306440785535","1","0.8268467274134422"
"1","775","5","0.73","0.46","41","""cost-benefit""","1.0E-5","1.1E-4","0.8400000000000001","0.59","0.94","0.9199999999999999","172","195","0.62","0.97","0.87","0.99","0.35","0.6169691932867734","1","0.8268467274134422"
"1","776","5","0.69","0.64","41","""cost-benefit""","5.700000000000001E-4","1.1E-4","0.7","0.72","0.94","0.9","149","209","0.41000000000000003","0.96","0.8300000000000001","0.66","0.45","0.7609856844377971","1","0.8268467274134422"
"1","777","5","0.73","0.78","41","""cost-benefit""","2.3E-4","7.000000000000001E-5","0.78","0.56","0.95","0.91","172","194","0.61","0.26","0.94","0.97","0.28","0.8142231720568288","1","0.8268467274134422"
"1","778","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","208","0.67","0.97","0.8","0.62","0.5","0.7881957392326595","1","0.8268467274134422"
"1","779","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.77","0.59","0.94","0.91","149","194","0.61","0.25","0.94","0.98","0.32","0.8067245049575492","1","0.8268467274134422"
"1","780","5","0.73","0.78","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.95","0.9","149","193","0.62","0.3","0.9299999999999999","0.99","0.39","0.7905392133154787","1","0.8268467274134422"
"1","781","5","0.69","0.5900000000000001","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.61","0.26","0.94","0.97","0.28","0.8162878144754185","1","0.8268467274134422"
"1","782","5","0.8600000000000001","0.65","41","""cost-benefit""","3.3000000000000005E-4","1.1E-4","0.7","0.75","0.94","0.91","148","193","0.49","0.96","0.8400000000000001","0.66","0.45","0.7361027958980236","1","0.8268467274134422"
"1","783","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","6.7E-4","0.78","0.56","0.94","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.99","0.5","0.7460024949490687","1","0.8268467274134422"
"1","784","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.78","0.74","0.94","0.96","171","208","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.7901779165994335","1","0.8268467274134422"
"1","785","5","0.73","0.65","41","""cost-benefit""","1.0E-5","1.1E-4","0.79","0.59","0.94","0.91","173","208","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.7901931723525818","1","0.8268467274134422"
"1","786","5","0.73","0.78","41","""cost-benefit""","2.3E-4","1.1E-4","0.77","0.59","0.94","0.91","149","194","0.61","0.26","0.94","0.98","0.32","0.8136878092703196","1","0.8268467274134422"
"1","787","5","0.8600000000000001","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.61","0.26","0.94","0.94","0.28","0.7902250517760965","1","0.8268467274134422"
"1","788","5","0.73","0.78","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.9","149","194","0.62","0.25","0.9299999999999999","0.99","0.32","0.8145783855602686","1","0.8268467274134422"
"1","789","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","148","194","0.61","0.26","0.94","0.97","0.28","0.8193217986014089","1","0.8268467274134422"
"1","790","5","0.73","0.65","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.8500000000000001","0.66","0.94","0.91","175","208","0.41000000000000003","0.96","0.8400000000000001","0.7","0.5","0.8180271848575411","1","0.8268467274134422"
"1","791","5","0.69","0.5900000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.59","0.95","0.91","195","208","0.41000000000000003","0.96","0.8400000000000001","0.62","0.5","0.7747156064398332","1","0.8268467274134422"
"1","792","5","0.66","0.8400000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.77","0.56","0.95","0.91","172","211","0.41000000000000003","0.96","0.8","0.62","0.45","0.8023526750317808","1","0.8268467274134422"
"1","793","5","0.69","0.8400000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.94","0.91","172","223","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.795589770617416","1","0.8268467274134422"
"1","794","5","0.73","0.65","41","""cost-benefit""","6.2E-4","1.1E-4","0.8400000000000001","0.59","0.94","0.9199999999999999","172","208","0.41000000000000003","0.96","0.8300000000000001","0.66","0.45","0.7730643811715225","1","0.8268467274134422"
"1","795","5","0.69","0.8400000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.69","0.91","172","223","0.61","0.26","0.94","0.97","0.28","0.7110656669291315","1","0.8268467274134422"
"1","796","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.41000000000000003","0.37","0.8300000000000001","0.62","0.5","0.5522194673172955","1","0.8268467274134422"
"1","797","5","0.69","0.5900000000000001","41","""cost-benefit""","2.3E-4","7.000000000000001E-5","0.78","0.56","0.94","0.91","173","223","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.7650605668153835","1","0.8268467274134422"
"1","798","5","0.69","0.8400000000000001","41","""cost-benefit""","1.0E-5","1.5000000000000001E-4","0.54","0.59","0.94","0.91","149","189","0.61","0.26","0.94","0.97","0.28","0.7795995257191336","1","0.8268467274134422"
"1","799","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","148","193","0.62","0.3","0.9299999999999999","0.99","0.32","0.8105096682722897","1","0.8268467274134422"
"1","800","5","0.73","0.7","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.9","149","194","0.61","0.26","0.94","0.97","0.28","0.8085136681225353","1","0.8268467274134422"
"1","801","5","0.73","0.65","41","""cost-benefit""","8.0E-5","1.1E-4","0.54","0.59","0.95","0.91","172","211","0.41000000000000003","0.96","0.8","0.62","0.26","0.7942487754018333","1","0.8268467274134422"
"1","802","5","0.66","0.8400000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.54","0.56","0.94","0.91","149","197","0.61","0.26","0.94","0.97","0.28","0.8113473172992242","1","0.8268467274134422"
"1","803","5","0.6000000000000001","0.72","41","""cost-benefit""","2.3E-4","7.000000000000001E-5","0.78","0.56","0.95","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.74","0.5","0.8071278058325023","1","0.8268467274134422"
"1","804","5","0.66","0.5900000000000001","41","""cost-benefit""","1.0E-5","1.1E-4","0.77","0.74","0.95","0.91","172","208","0.41000000000000003","0.96","0.8300000000000001","0.62","0.5","0.8095023621789391","1","0.8268467274134422"
"1","805","5","0.7","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","1","0.91","149","193","0.62","0.3","0.9299999999999999","0.99","0.39","0.8099675829201478","1","0.8268467274134422"
"1","806","5","0.73","0.78","41","""cost-benefit""","8.0E-5","1.1E-4","0.86","0.59","0.95","0.9","218","194","0.61","0.26","0.94","0.97","0.35","0.7533357058961858","1","0.8268467274134422"
"1","807","5","0.73","0.65","41","""cost-benefit""","2.3E-4","3.7000000000000005E-4","0.54","0.59","0.94","0.9","149","194","0.62","0.3","0.9299999999999999","0.96","0.28","0.7248422461296835","1","0.8268467274134422"
"1","808","5","0.73","0.78","41","""cost-benefit""","2.3E-4","7.000000000000001E-5","0.53","0.56","0.95","0.91","172","194","0.61","0.26","0.94","0.98","0.32","0.8017368569527876","1","0.8268467274134422"
"1","809","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.61","0.97","0.87","0.99","0.35","0.7883832382648828","1","0.8268467274134422"
"1","810","5","0.73","0.46","41","""cost-benefit""","1.0E-5","1.1E-4","0.8400000000000001","0.59","0.94","0.9199999999999999","172","195","0.62","0.26","0.94","0.97","0.28","0.6132086521942128","1","0.8268467274134422"
"1","811","5","0.73","0.78","41","""cost-benefit""","2.3E-4","1.1E-4","0.77","0.59","0.94","0.91","173","208","0.41000000000000003","0.96","0.8400000000000001","0.66","0.5","0.779080412228508","1","0.8268467274134422"
"1","812","5","0.69","0.5900000000000001","41","""cost-benefit""","6.000000000000001E-5","7.000000000000001E-5","0.78","0.56","0.95","0.91","148","194","0.61","0.26","0.94","0.98","0.32","0.7511480932247285","1","0.8268467274134422"
"1","813","5","0.73","0.65","41","""cost-benefit""","8.0E-5","1.1E-4","0.77","0.59","0.94","0.91","149","197","0.61","0.26","0.94","0.97","0.27","0.8045049740683841","1","0.8268467274134422"
"1","814","5","0.6000000000000001","0.74","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.71","0.91","172","208","0.41000000000000003","0.96","0.8400000000000001","0.66","0.5","0.7991034780954224","1","0.8268467274134422"
"1","815","5","0.69","0.5900000000000001","41","""cost-benefit""","6.000000000000001E-5","7.000000000000001E-5","0.78","0.56","0.95","0.72","149","193","0.9","0.96","0.8300000000000001","0.62","0.5","0.7709326069518626","1","0.8268467274134422"
"1","816","5","0.73","0.78","41","""cost-benefit""","2.3E-4","1.1E-4","0.86","0.59","0.95","0.9","149","193","0.41000000000000003","0.96","0.8300000000000001","0.7","0.45","0.7458578612629349","1","0.8268467274134422"
"1","817","5","0.73","0.65","41","""cost-benefit""","6.2E-4","7.000000000000001E-5","0.8400000000000001","0.59","0.94","0.9199999999999999","172","208","0.62","0.3","0.9299999999999999","0.99","0.39","0.7294981243265604","1","0.8268467274134422"
"1","818","5","0.69","0.5900000000000001","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.61","0.25","0.94","0.98","0.32","0.7738222359434149","1","0.8268467274134422"
"1","819","5","0.73","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.77","0.59","0.94","0.91","149","194","0.61","0.26","0.94","0.97","0.29000000000000004","0.8103213727725144","1","0.8268467274134422"
"1","820","5","0.69","0.5900000000000001","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","175","208","0.41000000000000003","0.96","0.8400000000000001","0.7","0.5","0.8038341679123064","1","0.8268467274134422"
"1","821","5","0.73","0.65","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.8500000000000001","0.66","0.94","0.91","149","194","0.61","0.26","0.94","0.97","0.28","0.7784995583002758","1","0.8268467274134422"
"1","822","5","0.6000000000000001","0.73","41","""cost-benefit""","2.3E-4","1.1E-4","0.77","0.59","0.94","0.91","149","194","0.61","0.25","0.94","0.97","0.28","0.8094601312675432","1","0.8268467274134422"
"1","823","5","0.8600000000000001","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.91","149","173","0.61","0.26","0.94","0.98","0.32","0.7773356491525515","1","0.8268467274134422"
"1","824","5","0.73","0.78","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.59","0.94","0.9","149","194","0.62","0.04","0.9299999999999999","0.62","0.5","0.5370019016836081","1","0.8268467274134422"
"1","825","5","0.77","0.5900000000000001","41","""cost-benefit""","1.0E-5","7.000000000000001E-5","0.78","0.56","0.95","0.62","172","208","0.41000000000000003","0.96","0.8300000000000001","0.99","0.32","0.7707657495202791","1","0.8268467274134422"
"1","826","5","0.73","0.65","41","""cost-benefit""","1.6E-4","1.1E-4","0.54","0.59","0.94","0.9","149","193","0.62","0.3","0.9299999999999999","0.99","0.32","0.8123674029328142","1","0.8268467274134422"
"1","827","5","0.73","0.65","41","""cost-benefit""","2.3E-4","1.1E-4","0.54","0.58","0.94","0.91","149","194","0.61","0.26","0.94","0.97","0.28","0.8221580140187206","1","0.8268467274134422"
"1","828","5","0.8600000000000001","0.65","41","""cost-benefit""","2.2E-4","1.1E-4","0.54","0.59","0.94","0.91","149","194","0.61","0.26","0.94","0.97","0.28","0.8194265785532961","1","0.8268467274134422"
